,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
4601,1134503730,Rogelio Fermín,Gutierrez Folch,rogelio.gutierrez@hotmail.com,M,967581898,19/1/2003,19,Activo,Gratuidad,Viudo/a,a6eed6c2-74f4-11ed-8c78-0242ac1c000c
4602,1504030490,José Ángel Cleto,Sureda Bou,josé ángel.sureda@hotmail.com,M,989713099,26/9/1987,35,Activo,Perdida gratuidad temporal,Union Libre,a6eed762-74f4-11ed-8c78-0242ac1c000c
4603,1014716643,Rocío Andrea,Río Vigil,rocío.río@hotmail.com,F,983088036,2/8/1985,37,Activo,Perdida gratuidad temporal,Casado/a,a6eed802-74f4-11ed-8c78-0242ac1c000c
4604,984500354,Sol Clarisa,Cornejo Ledesma,sol.cornejo@hotmail.com,F,942377509,16/10/1995,27,Inactivo,Sin gratuidad,Viudo/a,a6eed8ac-74f4-11ed-8c78-0242ac1c000c
4605,1304571801,Cayetano Desiderio,Vara Andres,cayetano.vara@hotmail.com,M,993956280,15/9/2005,17,Inactivo,Sin gratuidad,Casado/a,a6eed94c-74f4-11ed-8c78-0242ac1c000c
4606,238638702,Francisca Adelaida,Manuel Moles,francisca.manuel@hotmail.com,F,998229082,16/4/1981,41,Inactivo,Gratuidad,Casado/a,a6eed9ec-74f4-11ed-8c78-0242ac1c000c
4607,810895801,Piedad Palmira,Llanos Ayllón,piedad.llanos@hotmail.com,F,961347546,30/11/1989,33,Inactivo,Perdida gratuidad temporal,Soltero/a,a6eeda96-74f4-11ed-8c78-0242ac1c000c
4608,382668744,Mercedes Adela,Vargas Soria,mercedes.vargas@hotmail.com,F,953686840,20/8/2001,21,Activo,Gratuidad,Union Libre,a6eedb2c-74f4-11ed-8c78-0242ac1c000c
4609,468146001,Inmaculada Almudena,Santiago Elías,inmaculada.santiago@hotmail.com,F,928393203,29/4/1994,28,Inactivo,Perdida gratuidad temporal,Viudo/a,a6eedbe0-74f4-11ed-8c78-0242ac1c000c
4610,2017309617,Román Benigno,Fiol Canals,román.fiol@hotmail.com,M,964973433,10/10/1980,42,Inactivo,Perdida gratuidad temporal,Divorciado,a6eedcd0-74f4-11ed-8c78-0242ac1c000c
4611,1078969215,Luciano Feliciano,Corominas Chacón,luciano.corominas@hotmail.com,M,919733101,11/8/1986,36,Inactivo,Perdida gratuidad temporal,Union Libre,a6eedd7a-74f4-11ed-8c78-0242ac1c000c
4612,1328070291,Etelvina Carla,Rubio Cáceres,etelvina.rubio@hotmail.com,F,977228144,23/11/1986,36,Inactivo,Sin gratuidad,Divorciado,a6eede1a-74f4-11ed-8c78-0242ac1c000c
4613,2366403953,Julieta Tatiana,Nevado Estevez,julieta.nevado@hotmail.com,F,959895541,4/1/1997,25,Inactivo,Perdida gratuidad temporal,Union Libre,a6eedec4-74f4-11ed-8c78-0242ac1c000c
4614,771644095,Rómulo Severino,Vendrell Macias,rómulo.vendrell@hotmail.com,M,915736124,5/5/1988,34,Inactivo,Perdida gratuidad temporal,Casado/a,a6eedf6e-74f4-11ed-8c78-0242ac1c000c
4615,1594180712,Morena Ramona,Izquierdo Mora,morena.izquierdo@hotmail.com,F,938230975,25/8/1988,34,Activo,Perdida gratuidad temporal,Divorciado,a6eee018-74f4-11ed-8c78-0242ac1c000c
4616,2133724194,Sol Juana,Lerma Pombo,sol.lerma@hotmail.com,F,985446049,1/5/1982,40,Activo,Perdida gratuidad temporal,Soltero/a,a6eee0c2-74f4-11ed-8c78-0242ac1c000c
4617,1350788210,Santiago Aureliano,Pinto Goicoechea,santiago.pinto@hotmail.com,M,982175271,10/12/2001,20,Inactivo,Perdida gratuidad temporal,Union Libre,a6eee1da-74f4-11ed-8c78-0242ac1c000c
4618,1861234447,Susanita Bernardita,Arias Ferrer,susanita.arias@hotmail.com,F,935360224,31/1/2005,17,Inactivo,Perdida gratuidad temporal,Soltero/a,a6eee298-74f4-11ed-8c78-0242ac1c000c
4619,246294520,Brunilda Trinidad,Santos Rosa,brunilda.santos@hotmail.com,F,920523536,7/10/1980,42,Activo,Perdida gratuidad temporal,Union Libre,a6eee342-74f4-11ed-8c78-0242ac1c000c
4620,1097881393,Montserrat María Ángeles,Puente Jordá,montserrat.puente@hotmail.com,F,953885646,28/6/1990,32,Inactivo,Perdida gratuidad temporal,Casado/a,a6eee414-74f4-11ed-8c78-0242ac1c000c
4621,127869818,Candelaria Julieta,Sancho Serna,candelaria.sancho@hotmail.com,F,910297641,12/11/1982,40,Inactivo,Sin gratuidad,Casado/a,a6eee4be-74f4-11ed-8c78-0242ac1c000c
4622,1913479105,Josefa Inés,Villena Mayo,josefa.villena@hotmail.com,F,941178622,11/10/2000,22,Activo,Sin gratuidad,Union Libre,a6eee586-74f4-11ed-8c78-0242ac1c000c
4623,875608865,Jovita Eliana,Mendizábal Luz,jovita.mendizábal@hotmail.com,F,930608026,26/4/2002,20,Activo,Sin gratuidad,Viudo/a,a6eee644-74f4-11ed-8c78-0242ac1c000c
4624,1447963732,Anastasio Nando,Requena López,anastasio.requena@hotmail.com,M,985023959,9/11/1995,27,Activo,Sin gratuidad,Divorciado,a6eee6ee-74f4-11ed-8c78-0242ac1c000c
4625,2341185447,Eulalia Narcisa,Galán Solera,eulalia.galán@hotmail.com,F,963699342,26/10/2001,21,Activo,Perdida gratuidad temporal,Soltero/a,a6eee78e-74f4-11ed-8c78-0242ac1c000c
4626,711229538,Tania Amor,Simó Ayllón,tania.simó@hotmail.com,F,913489725,8/6/1999,23,Activo,Sin gratuidad,Soltero/a,a6eee842-74f4-11ed-8c78-0242ac1c000c
4627,1953667356,Darío Berto,Moliner Ocaña,darío.moliner@hotmail.com,M,995434709,4/6/1980,42,Activo,Sin gratuidad,Viudo/a,a6eee932-74f4-11ed-8c78-0242ac1c000c
4628,1616053852,Edu Valentín,Río Rosado,edu.río@hotmail.com,M,958540444,4/3/1988,34,Activo,Gratuidad,Union Libre,a6eee9dc-74f4-11ed-8c78-0242ac1c000c
4629,1168435398,Paz Modesta,Alcaraz Lasa,paz.alcaraz@hotmail.com,F,956550794,15/8/1985,37,Inactivo,Sin gratuidad,Union Libre,a6eeea7c-74f4-11ed-8c78-0242ac1c000c
4630,2472040870,América Águeda,Fernandez Maldonado,américa.fernandez@hotmail.com,F,977437978,15/10/1982,40,Inactivo,Gratuidad,Union Libre,a6eeeb26-74f4-11ed-8c78-0242ac1c000c
4631,2193342879,Luciana Casandra,Oller Clavero,luciana.oller@hotmail.com,F,968192050,25/5/1983,39,Activo,Perdida gratuidad temporal,Viudo/a,a6eeebc6-74f4-11ed-8c78-0242ac1c000c
4632,786284533,Nicolasa Paca,Barragán Lobo,nicolasa.barragán@hotmail.com,F,919275114,10/4/1992,30,Inactivo,Perdida gratuidad temporal,Divorciado,a6eeec66-74f4-11ed-8c78-0242ac1c000c
4633,248712060,Carmela Encarna,Badía Leon,carmela.badía@hotmail.com,F,965025821,26/10/1984,38,Activo,Gratuidad,Casado/a,a6eeed06-74f4-11ed-8c78-0242ac1c000c
4634,2162818548,Inés Blanca,Benavente Pedro,inés.benavente@hotmail.com,F,987716439,30/12/1989,32,Inactivo,Sin gratuidad,Divorciado,a6eeedb0-74f4-11ed-8c78-0242ac1c000c
4635,713647794,Alicia Fidela,Cobos Mulet,alicia.cobos@hotmail.com,F,943751856,29/12/1981,40,Activo,Gratuidad,Viudo/a,a6eeee5a-74f4-11ed-8c78-0242ac1c000c
4636,652118861,Ismael Carmelo,Álvarez Rebollo,ismael.álvarez@hotmail.com,M,937181601,23/9/1987,35,Activo,Perdida gratuidad temporal,Casado/a,a6eeeefa-74f4-11ed-8c78-0242ac1c000c
4637,2190307543,Cebrián Prudencio,Porcel Aguilera,cebrián.porcel@hotmail.com,M,984257625,17/7/1995,27,Inactivo,Gratuidad,Union Libre,a6eeefa4-74f4-11ed-8c78-0242ac1c000c
4638,779735837,Agapito Aarón,Menendez Castillo,agapito.menendez@hotmail.com,M,970690121,8/3/1995,27,Activo,Sin gratuidad,Casado/a,a6eef044-74f4-11ed-8c78-0242ac1c000c
4639,115654934,Alex Toni,Avilés Lobo,alex.avilés@hotmail.com,M,914192951,1/9/2002,20,Activo,Sin gratuidad,Divorciado,a6eef0ee-74f4-11ed-8c78-0242ac1c000c
4640,1702025279,Rosalía Alejandra,Bayón Vigil,rosalía.bayón@hotmail.com,F,966180889,29/11/1987,35,Activo,Sin gratuidad,Divorciado,a6eef210-74f4-11ed-8c78-0242ac1c000c
4641,259642544,Ramón Jacobo,Royo Gaya,ramón.royo@hotmail.com,M,931079414,3/7/2006,16,Activo,Sin gratuidad,Viudo/a,a6eef2c4-74f4-11ed-8c78-0242ac1c000c
4642,1671329906,Omar Ignacio,Bou Ocaña,omar.bou@hotmail.com,M,947161253,21/12/1999,22,Inactivo,Gratuidad,Union Libre,a6eef35a-74f4-11ed-8c78-0242ac1c000c
4643,240996095,Fortunata Jennifer,Soria Fuentes,fortunata.soria@hotmail.com,F,942176406,24/2/2002,20,Inactivo,Sin gratuidad,Soltero/a,a6eef3e6-74f4-11ed-8c78-0242ac1c000c
4644,109935472,Tito Calixto,Cid Manso,tito.cid@hotmail.com,M,982756126,31/3/1994,28,Activo,Gratuidad,Casado/a,a6eef4d6-74f4-11ed-8c78-0242ac1c000c
4645,1989110210,Maxi Eva María,Verdugo Chacón,maxi.verdugo@hotmail.com,F,963010629,20/2/2001,21,Inactivo,Perdida gratuidad temporal,Union Libre,a6eef58a-74f4-11ed-8c78-0242ac1c000c
4646,969935547,Bartolomé Edelmiro,Guillen Bárcena,bartolomé.guillen@hotmail.com,M,921282632,2/1/1985,37,Inactivo,Sin gratuidad,Viudo/a,a6eef62a-74f4-11ed-8c78-0242ac1c000c
4647,1356246878,Florinda Luz,Huerta Córdoba,florinda.huerta@hotmail.com,F,963706731,4/5/1996,26,Inactivo,Gratuidad,Divorciado,a6eef6ca-74f4-11ed-8c78-0242ac1c000c
4648,2321359839,Gertrudis Fabiana,Lluch Infante,gertrudis.lluch@hotmail.com,F,993850343,30/4/1981,41,Inactivo,Sin gratuidad,Union Libre,a6eef77e-74f4-11ed-8c78-0242ac1c000c
4649,364748317,Jorge Reyes,Pineda Bautista,jorge.pineda@hotmail.com,M,947862474,2/10/1984,38,Activo,Sin gratuidad,Viudo/a,a6eef828-74f4-11ed-8c78-0242ac1c000c
4650,2265374759,Emperatriz Viviana,Saura Saldaña,emperatriz.saura@hotmail.com,F,905085768,11/3/2000,22,Inactivo,Perdida gratuidad temporal,Viudo/a,a6eef8c8-74f4-11ed-8c78-0242ac1c000c
4651,2443607385,María José Florentina,Nieto Torrijos,maría josé.nieto@hotmail.com,F,933728001,28/12/2004,17,Activo,Perdida gratuidad temporal,Union Libre,a6eef97c-74f4-11ed-8c78-0242ac1c000c
4652,1305076635,Blas Pedro,Salvà Arenas,blas.salvà@hotmail.com,M,978075342,23/6/1994,28,Activo,Sin gratuidad,Soltero/a,a6eefa26-74f4-11ed-8c78-0242ac1c000c
4653,1201632487,Reinaldo Lope,Cabanillas García,reinaldo.cabanillas@hotmail.com,M,925845278,2/9/1996,26,Inactivo,Perdida gratuidad temporal,Soltero/a,a6eefac6-74f4-11ed-8c78-0242ac1c000c
4654,1756986825,Yésica Adela,Barrera Chico,yésica.barrera@hotmail.com,F,907579095,9/6/1988,34,Activo,Gratuidad,Casado/a,a6eefb70-74f4-11ed-8c78-0242ac1c000c
4655,156226813,Sebastián Loreto,Olivera Bonet,sebastián.olivera@hotmail.com,M,961142472,13/2/1996,26,Inactivo,Perdida gratuidad temporal,Soltero/a,a6eefc10-74f4-11ed-8c78-0242ac1c000c
4656,652982043,Aníbal Gervasio,Llanos Campo,aníbal.llanos@hotmail.com,M,918098998,27/7/1985,37,Activo,Perdida gratuidad temporal,Viudo/a,a6ef6f6a-74f4-11ed-8c78-0242ac1c000c
4657,1087036571,Raimundo Ramón,Vizcaíno Gonzalo,raimundo.vizcaíno@hotmail.com,M,995070188,31/7/1997,25,Inactivo,Perdida gratuidad temporal,Casado/a,a6ef730c-74f4-11ed-8c78-0242ac1c000c
4658,360293638,Sigfrido Jesús,Zaragoza Quirós,sigfrido.zaragoza@hotmail.com,M,921888830,29/3/1981,41,Inactivo,Perdida gratuidad temporal,Viudo/a,a6ef73fc-74f4-11ed-8c78-0242ac1c000c
4659,405648721,Leonor Ágata,Franch López,leonor.franch@hotmail.com,F,976943600,26/7/1993,29,Inactivo,Gratuidad,Divorciado,a6ef74c4-74f4-11ed-8c78-0242ac1c000c
4660,295334570,Juan Francisco Anacleto,Gimeno Donaire,juan francisco.gimeno@hotmail.com,M,967911891,9/4/1984,38,Activo,Sin gratuidad,Divorciado,a6ef765e-74f4-11ed-8c78-0242ac1c000c
4661,2476491303,Belén Dora,Pont Farré,belén.pont@hotmail.com,F,946745638,3/2/1991,31,Activo,Perdida gratuidad temporal,Union Libre,a6ef7794-74f4-11ed-8c78-0242ac1c000c
4662,1370246254,Román Mateo,Talavera Dueñas,román.talavera@hotmail.com,M,919778346,24/3/1992,30,Activo,Gratuidad,Viudo/a,a6ef7852-74f4-11ed-8c78-0242ac1c000c
4663,1728781059,Régulo Fabricio,Cornejo Hoyos,régulo.cornejo@hotmail.com,M,948203834,17/9/1997,25,Activo,Gratuidad,Divorciado,a6ef7906-74f4-11ed-8c78-0242ac1c000c
4664,620613849,Gerónimo Jose Ramón,Pineda Páez,gerónimo.pineda@hotmail.com,M,928641615,7/3/1996,26,Inactivo,Gratuidad,Soltero/a,a6ef79ba-74f4-11ed-8c78-0242ac1c000c
4665,1616066996,Catalina Jesusa,Jáuregui Batalla,catalina.jáuregui@hotmail.com,F,930429688,30/1/1981,41,Inactivo,Gratuidad,Viudo/a,a6ef7b40-74f4-11ed-8c78-0242ac1c000c
4666,1834797409,Rómulo Calisto,Mariño Ferrández,rómulo.mariño@hotmail.com,M,968660338,2/11/1989,33,Inactivo,Sin gratuidad,Soltero/a,a6ef7c08-74f4-11ed-8c78-0242ac1c000c
4667,1048235118,Chema Rubén,Pardo Puga,chema.pardo@hotmail.com,M,976549348,9/12/1992,29,Activo,Gratuidad,Divorciado,a6ef7cb2-74f4-11ed-8c78-0242ac1c000c
4668,786666911,Jennifer Zaira,Camino Moya,jennifer.camino@hotmail.com,F,979202057,15/9/1982,40,Activo,Gratuidad,Viudo/a,a6ef7db6-74f4-11ed-8c78-0242ac1c000c
4669,798983915,Apolonia Elvira,Valcárcel Mosquera,apolonia.valcárcel@hotmail.com,F,922422015,26/6/1980,42,Inactivo,Sin gratuidad,Divorciado,a6ef7e74-74f4-11ed-8c78-0242ac1c000c
4670,917462787,Yolanda Camila,Jordán Andrade,yolanda.jordán@hotmail.com,F,954540162,18/8/1996,26,Inactivo,Perdida gratuidad temporal,Union Libre,a6ef7f1e-74f4-11ed-8c78-0242ac1c000c
4671,351371308,Espiridión Edgardo,Águila Sáenz,espiridión.águila@hotmail.com,M,973718466,31/1/2004,18,Activo,Sin gratuidad,Divorciado,a6ef7fc8-74f4-11ed-8c78-0242ac1c000c
4672,2406481121,Jenny Josefa,Nieto Carnero,jenny.nieto@hotmail.com,F,972225165,21/1/1991,31,Inactivo,Gratuidad,Casado/a,a6ef807c-74f4-11ed-8c78-0242ac1c000c
4673,173003161,Dolores Odalys,Cabrero Herrera,dolores.cabrero@hotmail.com,F,943939203,28/11/1995,27,Activo,Perdida gratuidad temporal,Soltero/a,a6ef8126-74f4-11ed-8c78-0242ac1c000c
4674,2344371985,Marcela Ramona,Mancebo Castilla,marcela.mancebo@hotmail.com,F,903641573,20/11/1986,36,Activo,Sin gratuidad,Divorciado,a6ef81d0-74f4-11ed-8c78-0242ac1c000c
4675,1506012906,Lina Nayara,Naranjo Antón,lina.naranjo@hotmail.com,F,972311699,14/9/1981,41,Inactivo,Gratuidad,Viudo/a,a6ef828e-74f4-11ed-8c78-0242ac1c000c
4676,612568881,Nilda Rosalina,Alfonso Novoa,nilda.alfonso@hotmail.com,F,989006602,22/12/1992,29,Inactivo,Gratuidad,Union Libre,a6ef88d8-74f4-11ed-8c78-0242ac1c000c
4677,2455453280,Eladio Nazario,Arenas Pozo,eladio.arenas@hotmail.com,M,979803191,5/10/2005,17,Inactivo,Gratuidad,Soltero/a,a6ef8a86-74f4-11ed-8c78-0242ac1c000c
4678,1367138771,Severino Adrián,Osuna Valls,severino.osuna@hotmail.com,M,958208814,24/6/1989,33,Inactivo,Sin gratuidad,Divorciado,a6ef8ba8-74f4-11ed-8c78-0242ac1c000c
4679,1271575841,Calixto Eligio,Prat Pérez,calixto.prat@hotmail.com,M,990043886,10/3/1998,24,Activo,Sin gratuidad,Viudo/a,a6ef8c66-74f4-11ed-8c78-0242ac1c000c
4680,252469654,Rodrigo Tito,Robles Montserrat,rodrigo.robles@hotmail.com,M,917226098,21/5/1981,41,Activo,Sin gratuidad,Viudo/a,a6ef8d1a-74f4-11ed-8c78-0242ac1c000c
4681,1185147415,Vicente Victorino,Castañeda Morera,vicente.castañeda@hotmail.com,M,928273769,19/9/1988,34,Inactivo,Perdida gratuidad temporal,Casado/a,a6ef8e82-74f4-11ed-8c78-0242ac1c000c
4682,694614794,Adán Ambrosio,Jove Calvet,adán.jove@hotmail.com,M,972379330,7/4/1996,26,Activo,Sin gratuidad,Soltero/a,a6ef8f54-74f4-11ed-8c78-0242ac1c000c
4683,829312052,Eleuterio Prudencio,Duran Costa,eleuterio.duran@hotmail.com,M,979671079,25/2/1998,24,Inactivo,Perdida gratuidad temporal,Union Libre,a6ef8ffe-74f4-11ed-8c78-0242ac1c000c
4684,1699785148,Milagros Ariadna,Ibañez Checa,milagros.ibañez@hotmail.com,F,907658889,21/6/1986,36,Activo,Perdida gratuidad temporal,Casado/a,a6ef90ee-74f4-11ed-8c78-0242ac1c000c
4685,924262851,Esperanza Jennifer,Agustín Andres,esperanza.agustín@hotmail.com,F,964419986,16/11/2003,19,Inactivo,Gratuidad,Viudo/a,a6ef91de-74f4-11ed-8c78-0242ac1c000c
4686,1190471254,Ascensión Custodia,Aranda Montaña,ascensión.aranda@hotmail.com,F,977929265,18/10/2006,16,Inactivo,Gratuidad,Soltero/a,a6ef9288-74f4-11ed-8c78-0242ac1c000c
4687,1477361885,Matías Alonso,Gilabert Nieto,matías.gilabert@hotmail.com,M,975371285,1/10/1995,27,Inactivo,Sin gratuidad,Soltero/a,a6ef9328-74f4-11ed-8c78-0242ac1c000c
4688,1618568017,Fátima Cintia,Alegria Campo,fátima.alegria@hotmail.com,F,928940406,3/5/1980,42,Activo,Gratuidad,Casado/a,a6ef93c8-74f4-11ed-8c78-0242ac1c000c
4689,2112939427,Ximena Claudia,Garrido Camacho,ximena.garrido@hotmail.com,F,996061219,2/11/2000,22,Inactivo,Perdida gratuidad temporal,Viudo/a,a6ef945e-74f4-11ed-8c78-0242ac1c000c
4690,1246442058,Daniel Venceslás,Gibert Miralles,daniel.gibert@hotmail.com,M,911872589,23/10/1998,24,Activo,Perdida gratuidad temporal,Soltero/a,a6ef94fe-74f4-11ed-8c78-0242ac1c000c
4691,1462015964,Lorena Concepción,Girón Beltrán,lorena.girón@hotmail.com,F,908813073,14/9/1992,30,Activo,Perdida gratuidad temporal,Viudo/a,a6ef95a8-74f4-11ed-8c78-0242ac1c000c
4692,1376405542,Amaya Pía,Berrocal Checa,amaya.berrocal@hotmail.com,F,971109898,12/4/1988,34,Inactivo,Gratuidad,Divorciado,a6ef9648-74f4-11ed-8c78-0242ac1c000c
4693,2243428409,Aitor Amado,Medina Burgos,aitor.medina@hotmail.com,M,970710942,3/9/1986,36,Activo,Perdida gratuidad temporal,Divorciado,a6ef96f2-74f4-11ed-8c78-0242ac1c000c
4694,178501192,Ileana Dalila,Catalán Río,ileana.catalán@hotmail.com,F,924118624,28/3/1981,41,Activo,Gratuidad,Casado/a,a6ef9792-74f4-11ed-8c78-0242ac1c000c
4695,2231092510,Lisandro Leocadio,Baró Cañizares,lisandro.baró@hotmail.com,M,949251178,26/1/1981,41,Inactivo,Perdida gratuidad temporal,Casado/a,a6ef9882-74f4-11ed-8c78-0242ac1c000c
4696,2232895079,Esteban Amador,Barbero Álamo,esteban.barbero@hotmail.com,M,933593335,8/6/1984,38,Activo,Gratuidad,Casado/a,a6ef992c-74f4-11ed-8c78-0242ac1c000c
4697,1377519954,Belen Samanta,Esteban Garay,belen.esteban@hotmail.com,F,918097564,21/11/1982,40,Inactivo,Perdida gratuidad temporal,Viudo/a,a6ef99cc-74f4-11ed-8c78-0242ac1c000c
4698,1688700244,Valentín Clímaco,Amorós Hernández,valentín.amorós@hotmail.com,M,938013384,6/10/1983,39,Inactivo,Gratuidad,Union Libre,a6ef9a6c-74f4-11ed-8c78-0242ac1c000c
4699,2054473676,Aureliano Emigdio,Arco Julián,aureliano.arco@hotmail.com,M,914450988,13/12/1981,40,Activo,Perdida gratuidad temporal,Casado/a,a6ef9b16-74f4-11ed-8c78-0242ac1c000c
4700,1643889242,Aureliano César,Salvador Olmo,aureliano.salvador@hotmail.com,M,993870504,16/7/1987,35,Activo,Gratuidad,Casado/a,a6ef9bb6-74f4-11ed-8c78-0242ac1c000c
4701,1100501269,Edu Nicolás,Gonzalo Morata,edu.gonzalo@hotmail.com,M,963661506,25/4/1996,26,Activo,Perdida gratuidad temporal,Divorciado,a6ef9c56-74f4-11ed-8c78-0242ac1c000c
4702,1512430693,Inés Pilar,Gomila Flores,inés.gomila@hotmail.com,F,915488271,20/6/1996,26,Inactivo,Perdida gratuidad temporal,Casado/a,a6ef9d00-74f4-11ed-8c78-0242ac1c000c
4703,159673888,Marcial Pancho,Borrell Lluch,marcial.borrell@hotmail.com,M,990646220,20/6/1983,39,Activo,Gratuidad,Casado/a,a6ef9daa-74f4-11ed-8c78-0242ac1c000c
4704,139870192,Julio César Chus,Padilla Lozano,julio césar.padilla@hotmail.com,M,934292377,13/2/2006,16,Activo,Gratuidad,Divorciado,a6ef9e72-74f4-11ed-8c78-0242ac1c000c
4705,2216705332,María Teresa Graciela,Saavedra Esteve,maría teresa.saavedra@hotmail.com,F,979380781,23/2/1991,31,Activo,Gratuidad,Casado/a,a6ef9f1c-74f4-11ed-8c78-0242ac1c000c
4706,1929938755,Yolanda Otilia,Merino Peñas,yolanda.merino@hotmail.com,F,913886814,25/10/1985,37,Inactivo,Gratuidad,Viudo/a,a6ef9fc6-74f4-11ed-8c78-0242ac1c000c
4707,1590521971,Corona Genoveva,Capdevila Viana,corona.capdevila@hotmail.com,F,956790105,20/1/2003,19,Activo,Sin gratuidad,Casado/a,a6efa084-74f4-11ed-8c78-0242ac1c000c
4708,2188707317,Eugenia Cayetana,Jáuregui Seguí,eugenia.jáuregui@hotmail.com,F,988821441,18/12/1992,29,Activo,Sin gratuidad,Viudo/a,a6efa124-74f4-11ed-8c78-0242ac1c000c
4709,391346740,Teobaldo Édgar,Briones Manso,teobaldo.briones@hotmail.com,M,976065103,3/5/1999,23,Activo,Gratuidad,Soltero/a,a6efa1ce-74f4-11ed-8c78-0242ac1c000c
4710,912902810,Delfina Loreto,Corral Arroyo,delfina.corral@hotmail.com,F,913260293,12/12/1985,36,Inactivo,Sin gratuidad,Casado/a,a6efa26e-74f4-11ed-8c78-0242ac1c000c
4711,2181995917,Alma Alondra,Nebot Garcés,alma.nebot@hotmail.com,F,940280500,14/11/1984,38,Inactivo,Sin gratuidad,Viudo/a,a6efa30e-74f4-11ed-8c78-0242ac1c000c
4712,576770026,Gabriela Violeta,Montes Ferrán,gabriela.montes@hotmail.com,F,950941945,13/2/1984,38,Inactivo,Sin gratuidad,Soltero/a,a6efa3fe-74f4-11ed-8c78-0242ac1c000c
4713,1522432257,Amanda Vilma,Casas Rubio,amanda.casas@hotmail.com,F,939581030,17/6/1996,26,Activo,Perdida gratuidad temporal,Union Libre,a6efa4ee-74f4-11ed-8c78-0242ac1c000c
4714,811556382,María Ángeles Nadia,Vila Blasco,maría ángeles.vila@hotmail.com,F,980560189,1/11/1987,35,Activo,Perdida gratuidad temporal,Union Libre,a6efa5a2-74f4-11ed-8c78-0242ac1c000c
4715,1555882038,Noé Domingo,Novoa Puerta,noé.novoa@hotmail.com,M,940958283,10/9/1981,41,Activo,Perdida gratuidad temporal,Divorciado,a6efa64c-74f4-11ed-8c78-0242ac1c000c
4716,2188794563,María Jesús Cintia,Collado Benet,maría jesús.collado@hotmail.com,F,974528106,7/11/1982,40,Activo,Sin gratuidad,Soltero/a,a6efa6f6-74f4-11ed-8c78-0242ac1c000c
4717,2151609952,Elodia Tecla,Millán Montserrat,elodia.millán@hotmail.com,F,917049900,14/12/2002,19,Activo,Gratuidad,Soltero/a,a6efa796-74f4-11ed-8c78-0242ac1c000c
4718,325240077,Juan Bautista Tadeo,Ros Salom,juan bautista.ros@hotmail.com,M,905138126,21/6/1998,24,Activo,Gratuidad,Divorciado,a6efa840-74f4-11ed-8c78-0242ac1c000c
4719,1514095414,Santos Samuel,Sáenz Asenjo,santos.sáenz@hotmail.com,M,918399175,7/8/1984,38,Inactivo,Sin gratuidad,Union Libre,a6efa8e0-74f4-11ed-8c78-0242ac1c000c
4720,444494612,Loreto Sabas,Izquierdo Plana,loreto.izquierdo@hotmail.com,M,982185252,5/11/1982,40,Activo,Perdida gratuidad temporal,Casado/a,a6efa980-74f4-11ed-8c78-0242ac1c000c
4721,1745044734,Xavier Jordi,Manrique Mateu,xavier.manrique@hotmail.com,M,909073932,10/3/1989,33,Activo,Sin gratuidad,Union Libre,a6efaa34-74f4-11ed-8c78-0242ac1c000c
4722,1108328418,Pastor Natalio,Alemán Uribe,pastor.alemán@hotmail.com,M,956501741,17/5/1986,36,Inactivo,Gratuidad,Casado/a,a6efaade-74f4-11ed-8c78-0242ac1c000c
4723,2412124537,Chus Eugenio,Almazán Lerma,chus.almazán@hotmail.com,M,917493295,24/5/1987,35,Inactivo,Gratuidad,Casado/a,a6efab88-74f4-11ed-8c78-0242ac1c000c
4724,185351453,Febe Beatriz,Benavente Hoyos,febe.benavente@hotmail.com,F,915464886,26/3/1981,41,Inactivo,Sin gratuidad,Casado/a,a6efac28-74f4-11ed-8c78-0242ac1c000c
4725,1810613211,José Antonio Narciso,Rosa Aparicio,josé antonio.rosa@hotmail.com,M,979894188,20/3/1996,26,Inactivo,Perdida gratuidad temporal,Soltero/a,a6efacd2-74f4-11ed-8c78-0242ac1c000c
4726,1584199281,Juan José Néstor,Cordero Aguiló,juan josé.cordero@hotmail.com,M,935127684,2/11/2003,19,Activo,Gratuidad,Viudo/a,a6efad72-74f4-11ed-8c78-0242ac1c000c
4727,2464855810,Felipe Herberto,Perera Cuesta,felipe.perera@hotmail.com,M,999238407,30/5/1988,34,Activo,Perdida gratuidad temporal,Divorciado,a6efae1c-74f4-11ed-8c78-0242ac1c000c
4728,155116011,Ceferino Moreno,Tomé Ferrero,ceferino.tomé@hotmail.com,M,905367626,6/5/1982,40,Inactivo,Gratuidad,Union Libre,a6efaec6-74f4-11ed-8c78-0242ac1c000c
4729,2052874685,Alejandra Luisa,Perea Cañellas,alejandra.perea@hotmail.com,F,927235783,3/3/1989,33,Activo,Gratuidad,Union Libre,a6efafac-74f4-11ed-8c78-0242ac1c000c
4730,1013091694,Ileana Xiomara,Nogueira Benito,ileana.nogueira@hotmail.com,F,957660583,17/5/2003,19,Activo,Gratuidad,Divorciado,a6efb056-74f4-11ed-8c78-0242ac1c000c
4731,2002941154,Marciano Segismundo,Menendez Marcos,marciano.menendez@hotmail.com,M,968077505,16/9/1991,31,Activo,Perdida gratuidad temporal,Divorciado,a6efb100-74f4-11ed-8c78-0242ac1c000c
